CountryName,Year,Value,hash
KHM,1999,75.8,3fcf6d
CMR,1999,61.2,3cd9ab
CAN,1999,58.2,aa884a
CPV,1999,45.6,7e12c2
CAF,1999,70.5,61b7b5
TCD,1999,64.4,3a05da
CHL,1999,35.6,e344cf
CHN,1999,71.1,02609c
COL,1999,46,b65d7c
COM,1999,30.1,682bd8
COG,1999,64.6,4c5bcf
CRI,1999,39,421d36
CIV,1999,48.7,12d1f0
HRV,1999,45.3,49a6fe
CUB,1999,37.7,23a196
CYP,1999,43.7,be2da6
CZE,1999,52.1,8a6e18
PRK,1999,74.8,af15e3
COD,1999,70.6,eef1f2
DNK,1999,60,d2310a
DJI,1999,31,2c702b
DOM,1999,46.1,61f6f4
ECU,1999,49,9db34b
EGY,1999,19.1,478e62
SLV,1999,45,015eea
GNQ,1999,80.3,6d5329
ERI,1999,73.5,057f62
EST,1999,52.1,e56d6e
ETH,1999,71.4,edf343
FJI,1999,38.6,72412c
FIN,1999,56.1,2081fe
FRA,1999,48.4,21408a
GAB,1999,54.7,8433a2
GMB,1999,70.9,887d35
GEO,1999,57.8,e9602b
DEU,1999,49.2,11a7a5
GHA,1999,72.4,52af54
GRC,1999,40.4,c97496
GTM,1999,41.8,afd3f2
GIN,1999,63.2,7c02ce
GNB,1999,63.2,096834
GUY,1999,39.2,be1aba
HTI,1999,56.9,8ed3e4
HND,1999,46,2334f5
HUN,1999,41.1,49cfca
ISL,1999,71.1,c0e277
IND,1999,34.2,caba0e
IDN,1999,50.8,01d2b2
IRN,1999,13,65b54b
IRQ,1999,12.4,6dcf08
IRL,1999,46,6bfada
ISR,1999,47.3,05f5ff
ITA,1999,35.1,e37227
JAM,1999,60,18951a
JPN,1999,49.6,1d63f4
JOR,1999,12.5,5ea2e6
KAZ,1999,64.4,9db19a
KEN,1999,63.8,3821e2
KWT,1999,43.7,852558
KGZ,1999,56.6,43490c
LAO,1999,79.1,57d789
LVA,1999,49.7,23bb98
LBN,1999,19,31aefe
LSO,1999,69,4e1bcc
LBR,1999,58.2,d37e11
LBY,1999,26.3,d4cc74
LTU,1999,55.1,60552d
LUX,1999,39.8,444658
MKD,1999,41,1665e0
MDG,1999,84,577c39
MWI,1999,76.7,1f3b2a
MYS,1999,42.6,d7429f
MDV,1999,35.5,80eec7
MLI,1999,36.5,a6c850
MLT,1999,29.9,98d34e
MRT,1999,22.2,072fe7
MUS,1999,40.4,4bf6b5
MEX,1999,38.8,79b0df
MNG,1999,55.7,950902
MNE,1999,43.5,121ea2
MOZ,1999,87.5,5310f8
MMR,1999,73.3,bea07f
NAM,1999,48.6,599a38
NPL,1999,81.9,4e0a5c
NLD,1999,52.2,f71350
NZL,1999,56.6,5063c8
NIC,1999,37.2,088b04
NER,1999,36.4,608cbc
NGA,1999,44.2,56c35f
NOR,1999,60,55dea1
OMN,1999,22.2,84e914
PAK,1999,15.5,6140ed
PAN,1999,44.4,ad2967
PNG,1999,70.5,70fe60
PRY,1999,49.6,e6798e
PER,1999,61.1,dd9d37
PHL,1999,50.2,28bd2d
POL,1999,48.7,98d080
PRT,1999,52,37d9d6
QAT,1999,38.4,f30565
KOR,1999,47.9,ad0d4c
MDA,1999,56.7,835374
ROU,1999,59.1,809270
RUS,1999,54,3fd52e
RWA,1999,85.9,9ead5a
LCA,1999,61.3,bc8202
VCT,1999,49.7,b2f1a3
WSM,1999,33.6,2aa3b8
STP,1999,38.5,25c3bd
SAU,1999,16.7,6ab8da
SEN,1999,63.7,21ab15
SRB,1999,44.9,a9c332
SLE,1999,66,d0cd3b
SGP,1999,51.3,ec8a06
SVK,1999,52,0f24c0
SVN,1999,51.8,235562
SLB,1999,53,ce4bc3
SOM,1999,36,d629bb
ZAF,1999,48.8,4f4179
ESP,1999,39.3,ff7cbd
LKA,1999,37.9,c6c3df
SDN,1999,29.1,666295
SUR,1999,36,00ff2f
SWZ,1999,42.6,fef338
SWE,1999,57.4,a771b0
CHE,1999,58.3,4d8ae6
SYR,1999,21.2,311351
TJK,1999,58.2,fb9e09
TZA,1999,87,e7b8a3
THA,1999,64.5,e3a911
TLS,1999,38.8,d91e18
TGO,1999,75.2,b104ae
TON,1999,48.5,712109
TTO,1999,46.7,595148
TUN,1999,23.7,c8d9ed
TUR,1999,29.8,29bfd7
TKM,1999,47.7,9539fc
UGA,1999,80.8,1fd217
UKR,1999,52.6,a59b96
ARE,1999,33.3,c75343
GBR,1999,53.7,47bc5f
USA,1999,59,18bc59
URY,1999,51.6,7b66c8
UZB,1999,47.3,704188
VUT,1999,70.9,2a6564
VEN,1999,48.8,bd537f
VNM,1999,73.2,8c8efa
YEM,1999,21.9,300a52
ZMB,1999,74.9,2315e8
ZWE,1999,64.2,be9ca6
AAE,1999,57.4542,60cdb4
ACE,1999,50.2958,a83f45
GEA,1999,50.6373,fab3e4
HIA,1999,49.098,a87929
AME,1999,48.0103,367666
LIA,1999,65.3514,48d316
LMA,1999,47.8545,a8d055
ANE,1999,25.39,b0eeb2
ASA,1999,58.6,b800e2
ASE,1999,40.6375,e2f013
AEE,1999,61.463,6965f5
UMA,1999,44.0625,a0cfc6
EAM,1999,53.9,3d36c1
ECM,1999,51.8,2f8ac6
GEM,1999,50.2,fc8b09
HIM,1999,49.7,e91e1b
LCM,1999,46.1,49f969
LIM,1999,70.5,3266b3
LMM,1999,47.3,2e7fc7
MEM,1999,22.2,006339
NAN,1999,58.2,d82a19
SAM,1999,35.5,64cd61
SSM,1999,64.2,62eb62
UMM,1999,44.9,334c6f
EAE,1999,65.6782,689f56
ECE,1999,48.2982,82746a
GLE,1999,51.5683,b08b82
HWW,1999,50.9711,69db85
LCE,1999,48.1466,0e8638
LIW,1999,65.6538,0455c5
LMW,1999,38.8524,f4f707
MEE,1999,18.8946,8b8e1e
NAE,1999,58.9214,f7d01a
SAE,1999,34.8268,c2bfd0
SSE,1999,60.8362,3e1864
UMW,1999,59.6336,98a92f
AFG,2000,13.4,fa9f93
ALB,2000,51.4,d067d2
DZA,2000,11.9,5787a1
AGO,2000,67.5,caeadd
ARG,2000,42.5,8bf4bf
ARM,2000,57.7,29d8de
AUS,2000,54.7,81a7b3
AUT,2000,48.3,e539ae
AZE,2000,57.3,41d7e7
BHS,2000,66.1,1f88e7
BHR,2000,34.9,c0963f
BGD,2000,54.2,e52db8
BRB,2000,63.6,32e2c6
BLR,2000,52.6,506515
BEL,2000,43.6,a9bd23
BLZ,2000,39.7,c4b361
BEN,2000,64,4c0c27
BTN,2000,53.3,642bc8
BOL,2000,59.7,08f410
BIH,2000,33.4,12ece2
BWA,2000,69.6,807dd2
BRA,2000,54.9,27b200
BRN,2000,55.5,7ee447
BGR,2000,44.2,b3a223
BFA,2000,76.8,0c8870
BDI,2000,84.8,f1812c
KHM,2000,76,3fcf6d
CMR,2000,61.4,3cd9ab
CAN,2000,58.7,aa884a
CPV,2000,46,7e12c2
CAF,2000,70.5,61b7b5
TCD,2000,64.4,3a05da
CHL,2000,35.5,e344cf
CHN,2000,70.7,02609c
COL,2000,48.5,b65d7c
COM,2000,30.5,682bd8
COG,2000,65.1,4c5bcf
CRI,2000,37.1,421d36
CIV,2000,49,12d1f0
HRV,2000,45.2,49a6fe
CUB,2000,37.7,23a196
CYP,2000,49.7,be2da6
CZE,2000,51.7,8a6e18
PRK,2000,74.6,af15e3
COD,2000,71,eef1f2
DNK,2000,60,d2310a
DJI,2000,31.4,2c702b
DOM,2000,46.4,61f6f4
ECU,2000,49.9,9db34b
EGY,2000,19.3,478e62
SLV,2000,44.8,015eea
GNQ,2000,80.3,6d5329
ERI,2000,75.1,057f62
EST,2000,51.7,e56d6e
ETH,2000,72.7,edf343
FJI,2000,38.5,72412c
FIN,2000,56.6,2081fe
FRA,2000,48.4,21408a
GAB,2000,54.6,8433a2
GMB,2000,71,887d35
GEO,2000,54.7,e9602b
DEU,2000,49.2,11a7a5
GHA,2000,72.7,52af54
GRC,2000,40.3,c97496
GTM,2000,41.9,afd3f2
GIN,2000,63.4,7c02ce
GNB,2000,63.1,096834
GUY,2000,39.3,be1aba
HTI,2000,56.9,8ed3e4
HND,2000,44.4,2334f5
HUN,2000,41.4,49cfca
ISL,2000,71.5,c0e277
IND,2000,33.9,caba0e
IDN,2000,50.3,01d2b2
IRN,2000,13.9,65b54b
IRQ,2000,12.6,6dcf08
IRL,2000,47.2,6bfada
ISR,2000,48.2,05f5ff
ITA,2000,35.4,e37227
JAM,2000,59.3,18951a
JPN,2000,49.3,1d63f4
JOR,2000,12.6,5ea2e6
KAZ,2000,64.8,9db19a
KEN,2000,63.1,3821e2
KWT,2000,44.2,852558
KGZ,2000,56.2,43490c
LAO,2000,78.8,57d789
LVA,2000,48.9,23bb98
LBN,2000,19.2,31aefe
LSO,2000,67.8,4e1bcc
LBR,2000,58.4,d37e11
LBY,2000,27.2,d4cc74
LTU,2000,54.8,60552d
LUX,2000,41.4,444658
MKD,2000,41.3,1665e0
MDG,2000,84,577c39
MWI,2000,77.2,1f3b2a
MYS,2000,44.6,d7429f
MDV,2000,37.5,80eec7
MLI,2000,36.6,a6c850
MLT,2000,30.4,98d34e
MRT,2000,23,072fe7
MUS,2000,40.7,4bf6b5
MEX,2000,39.1,79b0df
MNG,2000,55.8,950902
MNE,2000,43.4,121ea2
MOZ,2000,87.7,5310f8
MMR,2000,73.4,bea07f
NAM,2000,48.9,599a38
NPL,2000,81.7,4e0a5c
NLD,2000,53.3,f71350
NZL,2000,56.8,5063c8
NIC,2000,38.2,088b04
NER,2000,37.9,608cbc
NGA,2000,44.8,56c35f
NOR,2000,60.2,55dea1
OMN,2000,22.7,84e914
PAK,2000,16,6140ed
PAN,2000,45,ad2967
PNG,2000,70.8,70fe60
PRY,2000,51.1,e6798e
PER,2000,57.6,dd9d37
PHL,2000,48.7,28bd2d
POL,2000,49.2,98d080
PRT,2000,52.8,37d9d6
QAT,2000,38,f30565
KOR,2000,48.9,ad0d4c
MDA,2000,56.1,835374
ROU,2000,58.6,809270
RUS,2000,54.1,3fd52e
RWA,2000,86,9ead5a
LCA,2000,61.9,bc8202
VCT,2000,50.2,b2f1a3
WSM,2000,32.7,2aa3b8
STP,2000,38.7,25c3bd
SAU,2000,16.1,6ab8da
SEN,2000,63.9,21ab15
SRB,2000,45,a9c332
SLE,2000,66,d0cd3b
SGP,2000,52.6,ec8a06
SVK,2000,52.6,0f24c0
SVN,2000,51.2,235562
SLB,2000,53,ce4bc3
SOM,2000,36.1,d629bb
ZAF,2000,49.6,4f4179
ESP,2000,40.7,ff7cbd
LKA,2000,37.3,c6c3df
SDN,2000,29.3,666295
SUR,2000,36.3,00ff2f
SWZ,2000,42.7,fef338
SWE,2000,58.1,a771b0
CHE,2000,57.7,4d8ae6
SYR,2000,20.4,311351
TJK,2000,58.2,fb9e09
TZA,2000,87,e7b8a3
THA,2000,65.4,e3a911
TLS,2000,37.8,d91e18
TGO,2000,76.1,b104ae
TON,2000,49.2,712109
TTO,2000,46.5,595148
TUN,2000,23.8,c8d9ed
TUR,2000,26.3,29bfd7
TKM,2000,47.8,9539fc
UGA,2000,80.8,1fd217
UKR,2000,52.2,a59b96
ARE,2000,33.8,c75343
GBR,2000,54.1,47bc5f
USA,2000,59,18bc59
URY,2000,52,7b66c8
UZB,2000,47.4,704188
VUT,2000,70,2a6564
VEN,2000,48.9,bd537f
VNM,2000,73.1,8c8efa
YEM,2000,22.1,300a52
ZMB,2000,74.8,2315e8
ZWE,2000,68.6,be9ca6
AAE,2000,57.55,60cdb4
ACE,2000,50.3729,a83f45
GEA,2000,50.8136,fab3e4
HIA,2000,49.514,a87929
AME,2000,48.1034,367666
LIA,2000,65.64,48d316
LMA,2000,47.7364,a8d055
ANE,2000,25.585,b0eeb2
ASA,2000,58.85,b800e2
ASE,2000,40.9125,e2f013
AEE,2000,61.8087,6965f5
UMA,2000,44.1771,a0cfc6
EAM,2000,54.7,3d36c1
ECM,2000,51.4,2f8ac6
GEM,2000,50.3,fc8b09
HIM,2000,49.7,e91e1b
LCM,2000,46.5,49f969
LIM,2000,70.5,3266b3
LMM,2000,47.4,2e7fc7
MEM,2000,22.7,006339
NAN,2000,58.7,d82a19
SAM,2000,37.3,64cd61
SSM,2000,64.4,62eb62
UMM,2000,45,334c6f
EAE,2000,65.3621,689f56
ECE,2000,48.1464,82746a
GLE,2000,51.4154,b08b82
HWW,2000,51.1473,69db85
LCE,2000,48.2033,0e8638
LIW,2000,65.7483,0455c5
LMW,2000,38.6181,f4f707
MEE,2000,19.0315,8b8e1e
NAE,2000,58.9706,f7d01a
SAE,2000,34.5499,c2bfd0
SSE,2000,61.3294,3e1864
UMW,2000,59.3413,98a92f
AFG,2001,13.4,fa9f93
ALB,2001,51,d067d2
DZA,2001,12,5787a1
AGO,2001,67.4,caeadd
ARG,2001,43.2,8bf4bf
ARM,2001,57.5,29d8de
AUS,2001,55.1,81a7b3
AUT,2001,48.8,e539ae
AZE,2001,57.9,41d7e7
BHS,2001,66.4,1f88e7
BHR,2001,35.6,c0963f
BGD,2001,54.5,e52db8
BRB,2001,64,32e2c6
BLR,2001,52.3,506515
BEL,2001,41.7,a9bd23
BLZ,2001,40.7,c4b361
BEN,2001,64.8,4c0c27
BTN,2001,55.6,642bc8
BOL,2001,60,08f410
BIH,2001,33.1,12ece2
BWA,2001,69.9,807dd2
BRA,2001,54.7,27b200
BRN,2001,56.2,7ee447
BGR,2001,46.7,b3a223
BFA,2001,76.8,0c8870
BDI,2001,84.5,f1812c
KHM,2001,75.7,3fcf6d
CMR,2001,61.5,3cd9ab
CAN,2001,59,aa884a
CPV,2001,46.4,7e12c2
CAF,2001,70.6,61b7b5
TCD,2001,64.3,3a05da
CHL,2001,34.7,e344cf
CHN,2001,69.9,02609c
COL,2001,51.1,b65d7c
COM,2001,30.8,682bd8
COG,2001,65.6,4c5bcf
CRI,2001,42.2,421d36
CIV,2001,49.3,12d1f0
HRV,2001,44.9,49a6fe
CUB,2001,37.8,23a196
CYP,2001,52.2,be2da6
CZE,2001,51.4,8a6e18
PRK,2001,74.4,af15e3
COD,2001,71.3,eef1f2
DNK,2001,59.8,d2310a
DJI,2001,31.8,2c702b
DOM,2001,46.9,61f6f4
ECU,2001,56.7,9db34b
EGY,2001,19.6,478e62
SLV,2001,44.5,015eea
GNQ,2001,80.3,6d5329
ERI,2001,75.4,057f62
EST,2001,51.9,e56d6e
ETH,2001,73.9,edf343
FJI,2001,38.4,72412c
FIN,2001,56.8,2081fe
FRA,2001,48.1,21408a
GAB,2001,54.5,8433a2
GMB,2001,71.1,887d35
GEO,2001,57.7,e9602b
DEU,2001,49.5,11a7a5
GHA,2001,71.8,52af54
GRC,2001,39.5,c97496
GTM,2001,42.1,afd3f2
GIN,2001,63.5,7c02ce
GNB,2001,63.7,096834
GUY,2001,39.4,be1aba
HTI,2001,57.1,8ed3e4
HND,2001,42.2,2334f5
HUN,2001,41.1,49cfca
ISL,2001,71.7,c0e277
IND,2001,34.5,caba0e
IDN,2001,49.9,01d2b2
IRN,2001,14.9,65b54b
IRQ,2001,12.8,6dcf08
IRL,2001,47.6,6bfada
ISR,2001,48.4,05f5ff
ITA,2001,35.9,e37227
JAM,2001,58.5,18951a
JPN,2001,49.2,1d63f4
JOR,2001,12.2,5ea2e6
KAZ,2001,65.1,9db19a
KEN,2001,62.5,3821e2
KWT,2001,44.7,852558
KGZ,2001,55.8,43490c
LAO,2001,78.6,57d789
LVA,2001,50.2,23bb98
LBN,2001,19.3,31aefe
LSO,2001,66.6,4e1bcc
LBR,2001,58.4,d37e11
LBY,2001,28,d4cc74
LTU,2001,53.3,60552d
LUX,2001,41.1,444658
MKD,2001,41.6,1665e0
MDG,2001,84,577c39
MWI,2001,77.7,1f3b2a
MYS,2001,44.5,d7429f
MDV,2001,39.9,80eec7
MLI,2001,36,a6c850
MLT,2001,30.1,98d34e
MRT,2001,23.7,072fe7
MUS,2001,41,4bf6b5
MEX,2001,38.4,79b0df
MNG,2001,55.9,950902
MNE,2001,43.3,121ea2
MOZ,2001,87.9,5310f8
MMR,2001,73.6,bea07f
NAM,2001,50.4,599a38
NPL,2001,81.5,4e0a5c
NLD,2001,54.3,f71350
NZL,2001,57.7,5063c8
NIC,2001,39.2,088b04
NER,2001,39.4,608cbc
NGA,2001,45.5,56c35f
NOR,2001,60.4,55dea1
OMN,2001,23.2,84e914
PAK,2001,15.9,6140ed
PAN,2001,45.6,ad2967
PNG,2001,71,70fe60
PRY,2001,52.4,e6798e
PER,2001,62.5,dd9d37
PHL,2001,52.7,28bd2d
POL,2001,49.1,98d080
PRT,2001,53.5,37d9d6
QAT,2001,39.1,f30565
KOR,2001,49.2,ad0d4c
MDA,2001,54,835374
ROU,2001,57.3,809270
RUS,2001,52.9,3fd52e
RWA,2001,86,9ead5a
LCA,2001,62.6,bc8202
VCT,2001,50.8,b2f1a3
WSM,2001,31.8,2aa3b8
STP,2001,39,25c3bd
SAU,2001,15.9,6ab8da
SEN,2001,64.1,21ab15
SRB,2001,45.2,a9c332
SLE,2001,65.3,d0cd3b
SGP,2001,52,ec8a06
SVK,2001,53,0f24c0
SVN,2001,50.9,235562
SLB,2001,53.1,ce4bc3
SOM,2001,36.2,d629bb
ZAF,2001,50.2,4f4179
ESP,2001,39.7,ff7cbd
LKA,2001,36.7,c6c3df
SDN,2001,29.4,666295
SUR,2001,36.6,00ff2f
SWZ,2001,42.7,fef338
SWE,2001,58.7,a771b0
CHE,2001,58.9,4d8ae6
SYR,2001,19.8,311351
TJK,2001,58.1,fb9e09
TZA,2001,86.9,e7b8a3
THA,2001,65.5,e3a911
TLS,2001,39,d91e18
TGO,2001,76.9,b104ae
TON,2001,50.2,712109
TTO,2001,47,595148
TUN,2001,23.8,c8d9ed
TUR,2001,26.9,29bfd7
TKM,2001,47.7,9539fc
UGA,2001,80.7,1fd217
UKR,2001,51.7,a59b96
ARE,2001,34.2,c75343
GBR,2001,54,47bc5f
USA,2001,58.8,18bc59
URY,2001,53.7,7b66c8
UZB,2001,47.5,704188
VUT,2001,69,2a6564
VEN,2001,52.5,bd537f
VNM,2001,73,8c8efa
YEM,2001,22.4,300a52
ZMB,2001,74.6,2315e8
ZWE,2001,72.7,be9ca6
AAE,2001,57.7333,60cdb4
ACE,2001,50.4437,a83f45
GEA,2001,51.1215,fab3e4
HIA,2001,49.686,a87929
AME,2001,49.0862,367666
LIA,2001,65.8686,48d316
LMA,2001,47.8182,a8d055
ANE,2001,25.655,b0eeb2
ASA,2001,58.9,b800e2
ASE,2001,41.5,e2f013
AEE,2001,62.0696,6965f5
UMA,2001,44.8917,a0cfc6
EAM,2001,55.1,3d36c1
ECM,2001,51.4,2f8ac6
GEM,2001,51.7,fc8b09
HIM,2001,50.9,e91e1b
LCM,2001,47,49f969
LIM,2001,71.1,3266b3
LMM,2001,47.5,2e7fc7
MEM,2001,23.2,006339
NAN,2001,58.8,d82a19
SAM,2001,36.7,64cd61
SSM,2001,64.8,62eb62
UMM,2001,45.6,334c6f
EAE,2001,64.9617,689f56
ECE,2001,47.924,82746a
GLE,2001,51.412,b08b82
HWW,2001,50.9475,69db85
LCE,2001,48.8836,0e8638
LIW,2001,66.0159,0455c5
LMW,2001,38.9809,f4f707
MEE,2001,19.0069,8b8e1e
NAE,2001,58.8196,f7d01a
SAE,2001,34.9961,c2bfd0
SSE,2001,61.725,3e1864
UMW,2001,59.0481,98a92f
AFG,2002,13.5,fa9f93
ALB,2002,50.8,d067d2
DZA,2002,12.2,5787a1
AGO,2002,66.4,caeadd
ARG,2002,43.9,8bf4bf
ARM,2002,56.1,29d8de
AUS,2002,55.3,81a7b3
AUT,2002,49.9,e539ae
AZE,2002,58.4,41d7e7
BHS,2002,66.7,1f88e7
BHR,2002,35.5,c0963f
BGD,2002,54.7,e52db8
BRB,2002,62.9,32e2c6
BLR,2002,52,506515
BEL,2002,43,a9bd23
BLZ,2002,41.7,c4b361
BEN,2002,65.5,4c0c27
BTN,2002,57.9,642bc8
BOL,2002,60.3,08f410
BIH,2002,32.8,12ece2
BWA,2002,70.2,807dd2
BRA,2002,56.2,27b200
BRN,2002,56,7ee447
BGR,2002,46.3,b3a223
BFA,2002,76.9,0c8870
BDI,2002,84.1,f1812c
KHM,2002,75.5,3fcf6d
CMR,2002,61.6,3cd9ab
CAN,2002,60.1,aa884a
CPV,2002,46.8,7e12c2
CAF,2002,70.8,61b7b5
TCD,2002,64.3,3a05da
CHL,2002,34.5,e344cf
CHN,2002,69,02609c
COL,2002,53.5,b65d7c
COM,2002,31.2,682bd8
COG,2002,66.1,4c5bcf
CRI,2002,42,421d36
CIV,2002,49.6,12d1f0
HRV,2002,44.7,49a6fe
CUB,2002,37.9,23a196
CYP,2002,52.9,be2da6
CZE,2002,51.1,8a6e18
PRK,2002,74.1,af15e3
COD,2002,71.3,eef1f2
DNK,2002,59.9,d2310a
DJI,2002,32.1,2c702b
DOM,2002,47.5,61f6f4
ECU,2002,55.2,9db34b
EGY,2002,18.3,478e62
SLV,2002,44.3,015eea
GNQ,2002,80.3,6d5329
ERI,2002,76.2,057f62
EST,2002,50.8,e56d6e
ETH,2002,75.1,edf343
FJI,2002,38.3,72412c
FIN,2002,57.1,2081fe
FRA,2002,48.2,21408a
GAB,2002,54.5,8433a2
GMB,2002,71.7,887d35
GEO,2002,55.3,e9602b
DEU,2002,49.6,11a7a5
GHA,2002,70.8,52af54
GRC,2002,40.2,c97496
GTM,2002,42.2,afd3f2
GIN,2002,63.5,7c02ce
GNB,2002,65,096834
GUY,2002,39.4,be1aba
HTI,2002,57.4,8ed3e4
HND,2002,38.9,2334f5
HUN,2002,41.4,49cfca
ISL,2002,70.8,c0e277
IND,2002,35.1,caba0e
IDN,2002,49.4,01d2b2
IRN,2002,15.9,65b54b
IRQ,2002,13,6dcf08
IRL,2002,48.7,6bfada
ISR,2002,48.4,05f5ff
ITA,2002,36.4,e37227
JAM,2002,57.9,18951a
JPN,2002,48.6,1d63f4
JOR,2002,12.8,5ea2e6
KAZ,2002,65.3,9db19a
KEN,2002,61.8,3821e2
KWT,2002,45.2,852558
KGZ,2002,55.3,43490c
LAO,2002,78.3,57d789
LVA,2002,51.8,23bb98
LBN,2002,19.5,31aefe
LSO,2002,65.4,4e1bcc
LBR,2002,58.5,d37e11
LBY,2002,28.5,d4cc74
LTU,2002,52.3,60552d
LUX,2002,42.3,444658
MKD,2002,41.9,1665e0
MDG,2002,84.3,577c39
MWI,2002,78.1,1f3b2a
MYS,2002,44.4,d7429f
MDV,2002,42.3,80eec7
MLI,2002,36,a6c850
MLT,2002,31.3,98d34e
MRT,2002,24.6,072fe7
MUS,2002,40.6,4bf6b5
MEX,2002,39.1,79b0df
MNG,2002,55.8,950902
MNE,2002,43.2,121ea2
MOZ,2002,87.9,5310f8
MMR,2002,73.8,bea07f
NAM,2002,51.8,599a38
NPL,2002,81.2,4e0a5c
NLD,2002,55,f71350
NZL,2002,58.5,5063c8
NIC,2002,40.3,088b04
NER,2002,39.3,608cbc
NGA,2002,46.2,56c35f
NOR,2002,60.9,55dea1
OMN,2002,23.8,84e914
PAK,2002,16.1,6140ed
PAN,2002,46.2,ad2967
PNG,2002,71.2,70fe60
PRY,2002,53,e6798e
PER,2002,60.5,dd9d37
PHL,2002,51.7,28bd2d
POL,2002,48.2,98d080
PRT,2002,54.1,37d9d6
QAT,2002,39.8,f30565
KOR,2002,49.7,ad0d4c
MDA,2002,54.1,835374
ROU,2002,51.3,809270
RUS,2002,54,3fd52e
RWA,2002,85.8,9ead5a
LCA,2002,63.4,bc8202
VCT,2002,51.5,b2f1a3
WSM,2002,30.9,2aa3b8
STP,2002,39.5,25c3bd
SAU,2002,15.9,6ab8da
SEN,2002,64.5,21ab15
SRB,2002,45.3,a9c332
SLE,2002,64.3,d0cd3b
SGP,2002,50.9,ec8a06
SVK,2002,52.5,0f24c0
SVN,2002,51,235562
SLB,2002,53.3,ce4bc3
SOM,2002,36.3,d629bb
ZAF,2002,49.6,4f4179
ESP,2002,41.3,ff7cbd
LKA,2002,36,c6c3df
SDN,2002,29.6,666295
SUR,2002,36.8,00ff2f
SWZ,2002,42.8,fef338
SWE,2002,58.7,a771b0
CHE,2002,59.4,4d8ae6
SYR,2002,19.4,311351
TJK,2002,57.9,fb9e09
TZA,2002,87.4,e7b8a3
THA,2002,65.5,e3a911
TLS,2002,37.1,d91e18
TGO,2002,77.6,b104ae
TON,2002,51.3,712109
TTO,2002,47.6,595148
TUN,2002,23.9,c8d9ed
TUR,2002,27.6,29bfd7
TKM,2002,47.6,9539fc
UGA,2002,80.5,1fd217
UKR,2002,52,a59b96
ARE,2002,34.6,c75343
GBR,2002,54.5,47bc5f
USA,2002,58.6,18bc59
URY,2002,53,7b66c8
UZB,2002,47.5,704188
VUT,2002,68.1,2a6564
VEN,2002,54.7,bd537f
VNM,2002,72.9,8c8efa
YEM,2002,22.7,300a52
ZMB,2002,74.4,2315e8
ZWE,2002,76.6,be9ca6
AAE,2002,57.4833,60cdb4
ACE,2002,50.4458,a83f45
GEA,2002,51.2311,fab3e4
HIA,2002,49.93,a87929
AME,2002,49.2586,367666
LIA,2002,66.0971,48d316
LMA,2002,47.6455,a8d055
ANE,2002,25.88,b0eeb2
ASA,2002,59.35,b800e2
ASE,2002,42.1,e2f013
AEE,2002,62.2891,6965f5
UMA,2002,45.0333,a0cfc6
EAM,2002,55.3,3d36c1
ECM,2002,51.1,2f8ac6
GEM,2002,51.7,fc8b09
HIM,2002,50.9,e91e1b
LCM,2002,47.6,49f969
LIM,2002,71.3,3266b3
LMM,2002,47.5,2e7fc7
MEM,2002,23.8,006339
NAN,2002,58.6,d82a19
SAM,2002,36,64cd61
SSM,2002,65,62eb62
UMM,2002,46.2,334c6f
EAE,2002,64.2589,689f56
ECE,2002,48.1571,82746a
GLE,2002,51.3844,b08b82
HWW,2002,51.139,69db85
LCE,2002,49.7279,0e8638
LIW,2002,66.2362,0455c5
LMW,2002,39.1655,f4f707
MEE,2002,18.9831,8b8e1e
NAE,2002,58.7471,f7d01a
SAE,2002,35.4622,c2bfd0
SSE,2002,62.0043,3e1864
UMW,2002,58.6608,98a92f
AFG,2003,13.6,fa9f93
ALB,2003,49.9,d067d2
DZA,2003,12.4,5787a1
AGO,2003,66.4,caeadd
ARG,2003,44.6,8bf4bf
ARM,2003,54.8,29d8de
AUS,2003,55.9,81a7b3
AUT,2003,50.5,e539ae
AZE,2003,58.8,41d7e7
BHS,2003,67,1f88e7
BHR,2003,35.6,c0963f
BGD,2003,55,e52db8
BRB,2003,63.8,32e2c6
BLR,2003,51.6,506515
BEL,2003,43.5,a9bd23
BLZ,2003,42.7,c4b361
BEN,2003,65.8,4c0c27
BTN,2003,60.2,642bc8
BOL,2003,60.5,08f410
BIH,2003,32.4,12ece2
BWA,2003,70.5,807dd2
BRA,2003,56.6,27b200
BRN,2003,55.7,7ee447
BGR,2003,44.8,b3a223
BFA,2003,76.9,0c8870
BDI,2003,83.8,f1812c
KHM,2003,75.2,3fcf6d
CMR,2003,61.7,3cd9ab
CAN,2003,61.1,aa884a
CPV,2003,47.2,7e12c2
CAF,2003,71.3,61b7b5
TCD,2003,64.2,3a05da
CHL,2003,35.9,e344cf
CHN,2003,68.2,02609c
COL,2003,56,b65d7c
COM,2003,31.6,682bd8
COG,2003,66.6,4c5bcf
CRI,2003,41.8,421d36
CIV,2003,49.9,12d1f0
HRV,2003,44.7,49a6fe
CUB,2003,37.9,23a196
CYP,2003,54.1,be2da6
CZE,2003,50.9,8a6e18
PRK,2003,73.9,af15e3
COD,2003,71.2,eef1f2
DNK,2003,59.8,d2310a
DJI,2003,32.5,2c702b
DOM,2003,47.9,61f6f4
ECU,2003,53.9,9db34b
EGY,2003,18.9,478e62
SLV,2003,45.4,015eea
