CountryName,Year,Value,hash
Lao PDR,2012,30.26,LAO
World,1996,30.4,WLD
Philippines,1994,30.51,PHL
Low & middle income,2002,30.61,LMY
Cambodia,2007,30.82,KHM
"Micronesia, Fed. Sts.",2000,31.15,FSM
Botswana,1994,31.23,BWA
Vietnam,2004,31.4,VNM
Kenya,1997,31.83,KEN
Kyrgyz Republic,1998,31.84,KGZ
Namibia,2004,31.91,NAM
Middle income,1999,32.32,MIC
Kyrgyz Republic,2001,32.58,KGZ
India,2009,32.68,IND
Lower middle income,2005,32.72,LMC
Nicaragua,1993,32.73,NIC
Cambodia,2004,32.77,KHM
"Congo, Rep.",2011,32.82,COG
Honduras,1991,33.04,HND
Philippines,1991,33.15,PHL
Senegal,2005,33.5,SEN
"Gambia, The",2003,33.63,GMB
Philippines,1988,33.67,PHL
South Asia,2008,34.05,SAS
Senegal,2011,34.06,SEN
Low & middle income,1999,34.23,LMY
Middle income,1996,34.32,MIC
Timor-Leste,2007,34.87,TLS
Cote d'Ivoire,2008,35.04,CIV
World,1993,35.1,WLD
Lao PDR,2007,35.1,LAO
Tajikistan,2003,35.42,TJK
Botswana,1985,35.61,BWA
Moldova,1999,35.67,MDA
Papua New Guinea,1996,35.79,PNG
Low & middle income,1996,35.87,LMY
Pakistan,2001,35.87,PAK
East Asia & Pacific (developing only),1999,35.9,EAP
China,1999,36,CHN
Upper middle income,1987,36.31,UMC
World,1990,36.4,WLD
Upper middle income,1993,36.41,UMC
Chad,2011,36.52,TCD
Ethiopia,2010,36.79,ETH
Kyrgyz Republic,2000,36.81,KGZ
Lower middle income,2002,37.31,LMC
Jamaica,2001,37.33,JAM
China,1996,37.39,CHN
Uganda,2012,37.78,UGA
Uganda,2009,37.91,UGA
East Asia & Pacific (developing only),1996,38.27,EAP
Kenya,1992,38.42,KEN
Guatemala,1987,38.64,GTM
Ethiopia,2005,38.96,ETH
Philippines,1985,39.06,PHL
Ghana,1998,39.12,GHA
South Asia,2005,39.28,SAS
Swaziland,2009,39.3,SWZ
Guinea,2007,39.33,GIN
Vietnam,2002,40.07,VNM
Lower middle income,1999,40.2,LMC
Upper middle income,1990,40.21,UMC
Niger,2011,40.81,NER
Guinea,2012,40.87,GIN
Middle income,1993,40.95,MIC
Honduras,1989,41.06,HND
Lao PDR,2002,41.22,LAO
Guinea-Bissau,1991,41.31,GNB
Mauritania,1987,41.32,MRT
Low & middle income,1993,41.63,LMY
India,2004,41.64,IND
Fragile and conflict affected situations,1987,41.8,FCS
Fragile and conflict affected situations,1984,41.89,FCS
Niger,2007,42.06,NER
Fragile and conflict affected situations,1981,42.32,FCS
Fragile and conflict affected situations,2011,42.72,FCS
Mauritania,1993,42.79,MRT
Low & middle income,1987,42.92,LMY
Swaziland,2000,43.02,SWZ
Fragile and conflict affected situations,2010,43.07,FCS
Middle income,1987,43.08,MIC
Bangladesh,2010,43.25,BGD
Kenya,2005,43.37,KEN
Angola,2008,43.37,AGO
Low & middle income,1990,43.38,LMY
Indonesia,1996,43.38,IDN
Middle income,1990,43.47,MIC
Tanzania,2012,43.48,TZA
Fragile and conflict affected situations,2008,43.52,FCS
Sao Tome and Principe,2010,43.53,STP
Lower middle income,1996,43.63,LMC
South Asia,2002,44.1,SAS
Senegal,2001,44.13,SEN
Burkina Faso,2009,44.46,BFA
Cambodia,1994,44.5,KHM
Fragile and conflict affected situations,1990,44.69,FCS
South Asia,1999,44.96,SAS
Fragile and conflict affected situations,2005,45.43,FCS
Lower middle income,1993,45.81,LMC
Comoros,2004,46.11,COM
Upper middle income,1984,46.2,UMC
Sub-Saharan Africa (developing only),2011,46.81,SSA
Low income,2011,46.83,LIC
Honduras,1990,46.91,HND
Lower middle income,1990,47.11,LMC
Benin,2003,47.33,BEN
Cameroon,1996,47.43,CMR
Lao PDR,1997,47.53,LAO
Low & middle income,1984,47.58,LMY
Fragile and conflict affected situations,2002,47.68,FCS
Indonesia,1999,47.7,IDN
Pakistan,1996,48.14,PAK
Sub-Saharan Africa (developing only),2010,48.19,SSA
Middle income,1984,48.43,MIC
South Asia,1996,48.55,SAS
Low income,2010,48.6,LIC
Guinea-Bissau,2002,48.9,GNB
Burkina Faso,2003,48.9,BFA
Namibia,1993,49.14,NAM
Fragile and conflict affected situations,1996,49.3,FCS
Fragile and conflict affected situations,1993,49.32,FCS
Vietnam,1998,49.36,VNM
Ghana,1988,49.37,GHA
India,1993,49.4,IND
Fragile and conflict affected situations,1999,49.58,FCS
Sub-Saharan Africa (developing only),2008,49.66,SSA
Tajikistan,1999,50.08,TJK
Bangladesh,2005,50.47,BGD
Ghana,1987,50.59,GHA
Mali,2010,50.61,MLI
Lower middle income,1987,50.73,LMC
Lower middle income,1984,51,LMC
Ghana,1991,51.07,GHA
Niger,2005,51.25,NER
Mali,2006,51.43,MLI
Low income,2008,51.49,LIC
Benin,2011,51.61,BEN
East Asia & Pacific (developing only),1993,51.66,EAP
Uganda,2005,51.72,UGA
South Asia,1993,52.07,SAS
Togo,2011,52.46,TGO
Sub-Saharan Africa (developing only),2005,52.75,SSA
Sub-Saharan Africa (developing only),1981,52.76,SSA
Low & middle income,1981,52.8,LMY
Nepal,2003,53.13,NPL
Togo,2006,53.15,TGO
Senegal,1994,53.49,SEN
India,1987,53.59,IND
Lower middle income,1981,53.88,LMC
China,1987,53.95,CHN
Nigeria,1985,54.05,NGA
South Asia,1990,54.09,SAS
"Congo, Rep.",2005,54.1,COG
East Asia & Pacific (developing only),1987,54.26,EAP
Indonesia,1990,54.27,IDN
Angola,2000,54.31,AGO
Indonesia,1993,54.4,IDN
Ethiopia,1999,54.57,ETH
Middle income,1981,54.71,MIC
China,1993,54.85,CHN
Lesotho,2002,55.16,LSO
Upper middle income,1981,55.41,UMC
Sub-Saharan Africa (developing only),1987,55.67,SSA
Zambia,1998,55.67,ZMB
Lao PDR,1992,55.68,LAO
Low income,2005,55.84,LIC
Lesotho,1994,55.9,LSO
Sub-Saharan Africa (developing only),1984,56.22,SSA
Lesotho,2010,56.22,LSO
Guinea,2003,56.32,GIN
Uganda,2002,56.57,UGA
Sierra Leone,2011,56.63,SLE
Sub-Saharan Africa (developing only),1990,56.64,SSA
South Asia,1987,56.85,SAS
East Asia & Pacific (developing only),1990,57.01,EAP
Sub-Saharan Africa (developing only),2002,57.11,SSA
Lesotho,1986,57.21,LSO
South Asia,1984,57.72,SAS
Bangladesh,2000,58.59,BGD
Sub-Saharan Africa (developing only),1999,59.34,SSA
Uganda,1999,59.43,UGA
Sierra Leone,2003,59.44,SLE
Sub-Saharan Africa (developing only),1996,59.72,SSA
Mozambique,2009,60.71,MOZ
China,1990,60.73,CHN
Sub-Saharan Africa (developing only),1993,60.85,SSA
Bangladesh,1995,60.91,BGD
Zambia,1991,61.05,ZMB
Low income,2002,61.14,LIC
Mali,2001,61.18,MLI
South Asia,1981,61.35,SAS
Haiti,2001,61.71,HTI
Nigeria,2004,61.84,NGA
Nigeria,1992,61.9,NGA
Chad,2002,61.94,TCD
Nigeria,2010,62.03,NGA
Zambia,1996,62.07,ZMB
Central African Republic,2003,62.43,CAF
Central African Republic,2008,62.83,CAF
Sierra Leone,1989,62.85,SLE
Uganda,1996,63.01,UGA
Rwanda,2011,63.02,RWA
Ethiopia,1995,63.2,ETH
Turkmenistan,1993,63.53,TKM
Vietnam,1993,63.76,VNM
Guinea,1994,63.81,GIN
Low income,1999,64.24,LIC
Zambia,2004,64.29,ZMB
Bangladesh,1985,64.35,BGD
Zambia,2003,64.6,ZMB
Pakistan,1990,64.71,PAK
Low income,1996,65.2,LIC
Zambia,1993,65.27,ZMB
Guinea-Bissau,1993,65.33,GNB
"Gambia, The",1998,65.61,GMB
East Asia & Pacific (developing only),1984,65.62,EAP
Senegal,1991,65.71,SEN
Low income,1990,65.97,LIC
Low income,1987,66.15,LIC
Pakistan,1987,66.46,PAK
Low income,1981,66.55,LIC
Lesotho,1993,67.03,LSO
Madagascar,1993,67.07,MDG
Low income,1993,67.09,LIC
Low income,1984,67.23,LIC
Tanzania,2007,67.87,TZA
Nepal,1995,67.97,NPL
Indonesia,1987,68.16,IDN
Zambia,2006,68.51,ZMB
Nigeria,1996,68.65,NGA
Burkina Faso,1998,70.03,BFA
Bangladesh,1991,70.22,BGD
Uganda,1989,70.8,UGA
Burkina Faso,1994,71.17,BFA
Bangladesh,1988,71.61,BGD
Uganda,1992,71.92,UGA
Rwanda,2006,71.97,RWA
Tanzania,1992,71.98,TZA
Madagascar,1997,72.04,MDG
Malawi,2010,72.16,MWI
Niger,1992,72.79,NER
Zambia,2010,74.32,ZMB
Mozambique,2002,74.69,MOZ
Malawi,2004,74.95,MWI
Madagascar,2001,76.34,MDG
East Asia & Pacific (developing only),1981,77.96,EAP
Niger,1994,78.17,NER
Swaziland,1994,78.59,SWZ
Rwanda,2000,79.37,RWA
Mozambique,1996,80.59,MOZ
Burundi,2006,81.32,BDI
Madagascar,1999,82.37,MDG
Madagascar,2005,82.43,MDG
Central African Republic,1992,83.15,CAF
Malawi,1997,83.22,MWI
Liberia,2007,83.76,LBR
Tanzania,2000,84.23,TZA
Burundi,1992,84.24,BDI
Mali,1994,85.92,MLI
Burundi,1998,86.43,BDI
Madagascar,2010,87.67,MDG
"Congo, Dem. Rep.",2005,87.72,COD
Guinea,1991,93.74,GIN
